1103,1,33
1103,2,15
1103,3,0
1103,4,0
1103,5,4
1103,6,0
1103,7,0
1103,8,2
1103,9,13
1103,10,2
1103,11,5
1103,12,8
1103,13,3
1103,14,10
1103,15,3
1103,16,0
1103,17,21
1103,18,22
1103,19,0
1103,20,5
1103,21,26
1103,22,21
1103,23,12
1103,24,3
1103,25,3
1103,26,15
1103,27,8
1103,28,12
1103,29,5
1103,30,4
1103,31,13
1103,32,3
1103,33,5
1103,34,0
1103,35,7
1103,36,10
1103,37,2
1103,38,5
1103,39,0
1103,40,4
1103,41,2
1103,42,3
1103,43,0
1103,44,11
1103,45,11
1103,46,3
1103,47,5
1103,48,8
1103,49,5
1103,50,5
1103,51,2
1103,52,7
1103,53,3
1103,54,9
1103,55,6
1103,56,4
1103,57,7
1103,58,3
1103,59,3
1103,60,5
1103,61,1
1103,62,3
1103,63,4
1103,64,3
1103,65,4
1103,66,3
1103,67,0
1103,68,3
1103,69,4
1103,70,2
1103,71,3
1103,72,3
1103,73,0
1103,74,4
1103,75,5
1103,76,0
1103,77,0
1103,78,0
1103,79,0
1103,80,4
1103,81,4
1103,82,0
1103,83,2
1103,84,0
1103,85,0
1103,86,4
1103,87,4
1103,88,3
1103,89,0
1103,90,5
1103,91,3
1103,92,3
1103,93,3
1103,94,4
1103,95,3
1103,96,0
1103,97,4
1103,98,3
1103,99,5
1103,100,4
1103,101,3
1103,102,0
1103,103,3
1103,104,2
1103,105,4
1103,106,4
1103,107,2
1103,108,3
1103,109,4
1103,110,8
1103,111,3
1103,112,3
1103,113,4
1103,114,3
1103,115,3
1103,116,4
1103,117,5
1103,118,0
1103,119,3
1103,120,3
1103,121,3
1103,122,1
1103,123,0
1103,124,0
1103,125,3
1103,126,3
1103,127,6
1103,128,3
1103,129,5
1103,130,3
1103,131,3
1103,132,0
1103,133,3
1103,134,0
1103,135,0
1103,136,0
1103,137,0
1103,138,3
1103,139,3
1103,140,3
1103,141,0
1103,142,3
1103,143,3
1103,144,2
1103,145,4
1103,146,3
1103,147,3
1103,148,0
1103,149,3
1103,150,0
1103,151,3
1103,152,3
1103,153,6
1103,154,0
1103,155,1
1103,156,2
1103,157,4
1103,158,3
1103,159,3
1103,160,4
1103,161,3
1103,162,3
1103,163,3
1103,164,3
1103,165,1
1103,166,5
1103,167,3
1103,168,3
1103,169,3
1103,170,4
1103,171,2
1103,172,3
1103,173,3
1103,174,3
1103,175,3
1103,176,3
1103,177,3
1103,178,3
1103,179,3
1103,180,3
1103,181,0
1103,182,2
1103,183,1
1103,184,4
1103,185,5
1103,186,0
1103,187,3
1103,188,0
1103,189,0
1103,190,0
1103,191,2
1103,192,4
1103,193,0
1103,194,3
1103,195,4
1103,196,2
1103,197,4
1103,198,2
1103,199,3
1103,200,3
